run,job_dir,job_name,scene,start_yyyymmdd,end_yyyymmdd,start_iso,end_iso,tag,sr_tiles,sr_min,sr_max,fc_tiles,fc_min,fc_max,fmask_tiles,fmask_min,fmask_max,has_fmask,has_sr_100plus,has_fc_100plus,eligible_sr_fc_100plus
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p089r078_d2023030620231024_dlwm6,lzolre_p089r078_d2023030620231024_dlwm6,p089r078,20230306,20231024,2023-03-06,2023-10-24,dlwm6,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p089r084_d2023012520231024_dlwm6,lzolre_p089r084_d2023012520231024_dlwm6,p089r084,20230125,20231024,2023-01-25,2023-10-24,dlwm6,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p090r088_d2023010820231015_dlwm5,lzolre_p090r088_d2023010820231015_dlwm5,p090r088,20230108,20231015,2023-01-08,2023-10-15,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p090r090_d2023010820230727_dlwm5,lzolre_p090r090_d2023010820230727_dlwm5,p090r090,20230108,20230727,2023-01-08,2023-07-27,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p091r076_d2023030420231022_dlwm6,lzolre_p091r076_d2023030420231022_dlwm6,p091r076,20230304,20231022,2023-03-04,2023-10-22,dlwm6,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p091r087_d2023030420230928_dlwm5,lzolre_p091r087_d2023030420230928_dlwm5,p091r087,20230304,20230928,2023-03-04,2023-09-28,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p091r089_d2023011520230216_dlwm5,lzolre_p091r089_d2023011520230216_dlwm5,p091r089,20230115,20230216,2023-01-15,2023-02-16,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p091r090_d2023011520230904_dlwm5,lzolre_p091r090_d2023011520230904_dlwm5,p091r090,20230115,20230904,2023-01-15,2023-09-04,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p092r075_d2023041220231029_dlwm6,lzolre_p092r075_d2023041220231029_dlwm6,p092r075,20230412,20231029,2023-04-12,2023-10-29,dlwm6,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p092r084_d2023022420230928_dlwm5,lzolre_p092r084_d2023022420230928_dlwm5,p092r084,20230224,20230928,2023-02-24,2023-09-28,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p092r085_d2023022420231006_dlwm5,lzolre_p092r085_d2023022420231006_dlwm5,p092r085,20230224,20231006,2023-02-24,2023-10-06,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p092r086_d2023022420230928_dlwm5,lzolre_p092r086_d2023022420230928_dlwm5,p092r086,20230224,20230928,2023-02-24,2023-09-28,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p092r087_d2023022420231030_dlwm5,lzolre_p092r087_d2023022420231030_dlwm5,p092r087,20230224,20231030,2023-02-24,2023-10-30,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p092r088_d2023041320231006_dlwm5,lzolre_p092r088_d2023041320231006_dlwm5,p092r088,20230413,20231006,2023-04-13,2023-10-06,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p092r089_d2023041320230827_dlwm5,lzolre_p092r089_d2023041320230827_dlwm5,p092r089,20230413,20230827,2023-04-13,2023-08-27,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p093r074_d2023041220231021_dlwm5,lzolre_p093r074_d2023041220231021_dlwm5,p093r074,20230412,20231021,2023-04-12,2023-10-21,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p093r081_d2023031920231021_dlwm5,lzolre_p093r081_d2023031920231021_dlwm5,p093r081,20230319,20231021,2023-03-19,2023-10-21,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p093r083_d2023031920231013_dlwm5,lzolre_p093r083_d2023031920231013_dlwm5,p093r083,20230319,20231013,2023-03-19,2023-10-13,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p093r084_d2023031920231005_dlwm5,lzolre_p093r084_d2023031920231005_dlwm5,p093r084,20230319,20231005,2023-03-19,2023-10-05,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p093r085_d2023011420230919_dlwm5,lzolre_p093r085_d2023011420230919_dlwm5,p093r085,20230114,20230919,2023-01-14,2023-09-19,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p093r086_d2023011420230911_dlwm5,lzolre_p093r086_d2023011420230911_dlwm5,p093r086,20230114,20230911,2023-01-14,2023-09-11,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p093r087_d2023011420231029_dlwm4,lzolre_p093r087_d2023011420231029_dlwm4,p093r087,20230114,20231029,2023-01-14,2023-10-29,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p094r073_d2023012120231028_dlwm5,lzolre_p094r073_d2023012120231028_dlwm5,p094r073,20230121,20231028,2023-01-21,2023-10-28,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p094r084_d2023022220230926_dlwm4,lzolre_p094r084_d2023022220230926_dlwm4,p094r084,20230222,20230926,2023-02-22,2023-09-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p094r085_d2023022220230926_dlwm4,lzolre_p094r085_d2023022220230926_dlwm4,p094r085,20230222,20230926,2023-02-22,2023-09-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p094r086_d2023022220230926_dlwm4,lzolre_p094r086_d2023022220230926_dlwm4,p094r086,20230222,20230926,2023-02-22,2023-09-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p094r087_d2023022220231004_dlwm4,lzolre_p094r087_d2023022220231004_dlwm4,p094r087,20230222,20231004,2023-02-22,2023-10-04,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r072_d2023040220231027_dlwm5,lzolre_p095r072_d2023040220231027_dlwm5,p095r072,20230402,20231027,2023-04-02,2023-10-27,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r079_d2023040220231027_dlwm5,lzolre_p095r079_d2023040220231027_dlwm5,p095r079,20230402,20231027,2023-04-02,2023-10-27,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r080_d2023040220231027_dlwm4,lzolre_p095r080_d2023040220231027_dlwm4,p095r080,20230402,20231027,2023-04-02,2023-10-27,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r081_d2023040220231027_dlwm4,lzolre_p095r081_d2023040220231027_dlwm4,p095r081,20230402,20231027,2023-04-02,2023-10-27,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r082_d2023040220231027_dlwm4,lzolre_p095r082_d2023040220231027_dlwm4,p095r082,20230402,20231027,2023-04-02,2023-10-27,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r083_d2023040220231027_dlwm4,lzolre_p095r083_d2023040220231027_dlwm4,p095r083,20230402,20231027,2023-04-02,2023-10-27,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r084_d2023011220231027_dlwm4,lzolre_p095r084_d2023011220231027_dlwm4,p095r084,20230112,20231027,2023-01-12,2023-10-27,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r085_d2023011220231027_dlwm4,lzolre_p095r085_d2023011220231027_dlwm4,p095r085,20230112,20231027,2023-01-12,2023-10-27,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p095r086_d2023011220231027_dlwm4,lzolre_p095r086_d2023011220231027_dlwm4,p095r086,20230112,20231027,2023-01-12,2023-10-27,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r070_d2022111620231010_dlwm5,lzolre_p096r070_d2022111620231010_dlwm5,p096r070,20221116,20231010,2022-11-16,2023-10-10,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r071_d2022111620231026_dlwm5,lzolre_p096r071_d2022111620231026_dlwm5,p096r071,20221116,20231026,2022-11-16,2023-10-26,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r075_d2023040920231026_dlwm4,lzolre_p096r075_d2023040920231026_dlwm4,p096r075,20230409,20231026,2023-04-09,2023-10-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r078_d2023040920231026_dlwm4,lzolre_p096r078_d2023040920231026_dlwm4,p096r078,20230409,20231026,2023-04-09,2023-10-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r079_d2023040920231026_dlwm4,lzolre_p096r079_d2023040920231026_dlwm4,p096r079,20230409,20231026,2023-04-09,2023-10-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r080_d2023040920231026_dlwm4,lzolre_p096r080_d2023040920231026_dlwm4,p096r080,20230409,20231026,2023-04-09,2023-10-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r083_d2023042520231026_dlwm4,lzolre_p096r083_d2023042520231026_dlwm4,p096r083,20230425,20231026,2023-04-25,2023-10-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r084_d2023042520231026_dlwm4,lzolre_p096r084_d2023042520231026_dlwm4,p096r084,20230425,20231026,2023-04-25,2023-10-26,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p096r086_d2023022020231002_dlwm4,lzolre_p096r086_d2023022020231002_dlwm4,p096r086,20230220,20231002,2023-02-20,2023-10-02,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r069_d2022120920231025_dlwm5,lzolre_p097r069_d2022120920231025_dlwm5,p097r069,20221209,20231025,2022-12-09,2023-10-25,dlwm5,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r075_d2022120920231025_dlwm4,lzolre_p097r075_d2022120920231025_dlwm4,p097r075,20221209,20231025,2022-12-09,2023-10-25,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r076_d2022120920231025_dlwm4,lzolre_p097r076_d2022120920231025_dlwm4,p097r076,20221209,20231025,2022-12-09,2023-10-25,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r077_d2022120920231025_dlwm4,lzolre_p097r077_d2022120920231025_dlwm4,p097r077,20221209,20231025,2022-12-09,2023-10-25,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r078_d2022120920231025_dlwm4,lzolre_p097r078_d2022120920231025_dlwm4,p097r078,20221209,20231025,2022-12-09,2023-10-25,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r079_d2022120920231025_dlwm4,lzolre_p097r079_d2022120920231025_dlwm4,p097r079,20221209,20231025,2022-12-09,2023-10-25,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r080_d2022120920231025_dlwm4,lzolre_p097r080_d2022120920231025_dlwm4,p097r080,20221209,20231025,2022-12-09,2023-10-25,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r083_d2023021120231017_dlwm4,lzolre_p097r083_d2023021120231017_dlwm4,p097r083,20230211,20231017,2023-02-11,2023-10-17,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r084_d2023031520231017_dlwm4,lzolre_p097r084_d2023031520231017_dlwm4,p097r084,20230315,20231017,2023-03-15,2023-10-17,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p097r085_d2022122520231017_dlwm4,lzolre_p097r085_d2022122520231017_dlwm4,p097r085,20221225,20231017,2022-12-25,2023-10-17,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p098r068_d2022102920231024_dlwm4,lzolre_p098r068_d2022102920231024_dlwm4,p098r068,20221029,20231024,2022-10-29,2023-10-24,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p098r077_d2023040720231024_dlwm4,lzolre_p098r077_d2023040720231024_dlwm4,p098r077,20230407,20231024,2023-04-07,2023-10-24,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p098r078_d2023040720231024_dlwm4,lzolre_p098r078_d2023040720231024_dlwm4,p098r078,20230407,20231024,2023-04-07,2023-10-24,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p098r079_d2023040720231024_dlwm4,lzolre_p098r079_d2023040720231024_dlwm4,p098r079,20230407,20231024,2023-04-07,2023-10-24,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p098r083_d2023032220231008_dlwm3,lzolre_p098r083_d2023032220231008_dlwm3,p098r083,20230322,20231008,2023-03-22,2023-10-08,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p098r084_d2023021820231008_dlwm3,lzolre_p098r084_d2023021820231008_dlwm3,p098r084,20230218,20231008,2023-02-18,2023-10-08,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p098r085_d2023021820231008_dlwm3,lzolre_p098r085_d2023021820231008_dlwm3,p098r085,20230218,20231008,2023-02-18,2023-10-08,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p099r068_d2022120720231031_dlwm4,lzolre_p099r068_d2022120720231031_dlwm4,p099r068,20221207,20231031,2022-12-07,2023-10-31,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p099r069_d2022120720231031_dlwm4,lzolre_p099r069_d2022120720231031_dlwm4,p099r069,20221207,20231031,2022-12-07,2023-10-31,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p099r076_d2023041420231031_dlwm4,lzolre_p099r076_d2023041420231031_dlwm4,p099r076,20230414,20231031,2023-04-14,2023-10-31,dlwm4,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p099r082_d2023020920231023_dlwm3,lzolre_p099r082_d2023020920231023_dlwm3,p099r082,20230209,20231023,2023-02-09,2023-10-23,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p099r083_d2023020920231023_dlwm3,lzolre_p099r083_d2023020920231023_dlwm3,p099r083,20230209,20231023,2023-02-09,2023-10-23,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p099r084_d2023020920231007_dlwm3,lzolre_p099r084_d2023020920231007_dlwm3,p099r084,20230209,20231007,2023-02-09,2023-10-07,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p100r082_d2023042120231022_dlwm3,lzolre_p100r082_d2023042120231022_dlwm3,p100r082,20230421,20231022,2023-04-21,2023-10-22,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p100r083_d2023042120231022_dlwm3,lzolre_p100r083_d2023042120231022_dlwm3,p100r083,20230421,20231022,2023-04-21,2023-10-22,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p101r082_d2023020720231029_dlwm3,lzolre_p101r082_d2023020720231029_dlwm3,p101r082,20230207,20231029,2023-02-07,2023-10-29,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p102r068_d2023040320231028_dlwm3,lzolre_p102r068_d2023040320231028_dlwm3,p102r068,20230403,20231028,2023-04-03,2023-10-28,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p102r069_d2023040320231028_dlwm3,lzolre_p102r069_d2023040320231028_dlwm3,p102r069,20230403,20231028,2023-04-03,2023-10-28,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p102r070_d2023040320231028_dlwm3,lzolre_p102r070_d2023040320231028_dlwm3,p102r070,20230403,20231028,2023-04-03,2023-10-28,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p102r074_d2023040320231028_dlwm3,lzolre_p102r074_d2023040320231028_dlwm3,p102r074,20230403,20231028,2023-04-03,2023-10-28,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p102r082_d2023080920230918_dlwm3,lzolre_p102r082_d2023080920230918_dlwm3,p102r082,20230809,20230918,2023-08-09,2023-09-18,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p103r069_d2023012020231027_dlwm3,lzolre_p103r069_d2023012020231027_dlwm3,p103r069,20230120,20231027,2023-01-20,2023-10-27,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p103r071_d2023073120231027_dlwm3,lzolre_p103r071_d2023073120231027_dlwm3,p103r071,20230731,20231027,2023-07-31,2023-10-27,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p103r072_d2023073120231011_dlwm3,lzolre_p103r072_d2023073120231011_dlwm3,p103r072,20230731,20231011,2023-07-31,2023-10-11,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p103r073_d2023073120231011_dlwm3,lzolre_p103r073_d2023073120231011_dlwm3,p103r073,20230731,20231011,2023-07-31,2023-10-11,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p103r074_d2023071520231027_dlwm3,lzolre_p103r074_d2023071520231027_dlwm3,p103r074,20230715,20231027,2023-07-15,2023-10-27,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p103r081_d2023041020231027_dlwm2,lzolre_p103r081_d2023041020231027_dlwm2,p103r081,20230410,20231027,2023-04-10,2023-10-27,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p103r082_d2023041020231027_dlwm2,lzolre_p103r082_d2023041020231027_dlwm2,p103r082,20230410,20231027,2023-04-10,2023-10-27,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p104r073_d2023050320231026_dlwm3,lzolre_p104r073_d2023050320231026_dlwm3,p104r073,20230503,20231026,2023-05-03,2023-10-26,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p104r074_d2023050320231026_dlwm2,lzolre_p104r074_d2023050320231026_dlwm2,p104r074,20230503,20231026,2023-05-03,2023-10-26,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p105r068_d2023072920231025_dlwm3,lzolre_p105r068_d2023072920231025_dlwm3,p105r068,20230729,20231025,2023-07-29,2023-10-25,dlwm3,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p105r072_d2023042420231025_dlwm2,lzolre_p105r072_d2023042420231025_dlwm2,p105r072,20230424,20231025,2023-04-24,2023-10-25,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p105r073_d2023042420231025_dlwm2,lzolre_p105r073_d2023042420231025_dlwm2,p105r073,20230424,20231025,2023-04-24,2023-10-25,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p105r074_d2023042420231025_dlwm2,lzolre_p105r074_d2023042420231025_dlwm2,p105r074,20230424,20231025,2023-04-24,2023-10-25,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p105r082_d2023021920231009_dlwm2,lzolre_p105r082_d2023021920231009_dlwm2,p105r082,20230219,20231009,2023-02-19,2023-10-09,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p106r068_d2023050120231024_dlwm2,lzolre_p106r068_d2023050120231024_dlwm2,p106r068,20230501,20231024,2023-05-01,2023-10-24,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p106r073_d2023050120231024_dlwm2,lzolre_p106r073_d2023050120231024_dlwm2,p106r073,20230501,20231024,2023-05-01,2023-10-24,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p106r082_d2023041520231024_dlwm1,lzolre_p106r082_d2023041520231024_dlwm1,p106r082,20230415,20231024,2023-04-15,2023-10-24,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p106r083_d2023041520231008_dlwm1,lzolre_p106r083_d2023041520231008_dlwm1,p106r083,20230415,20231008,2023-04-15,2023-10-08,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p107r070_d2023021720231023_dlwm2,lzolre_p107r070_d2023021720231023_dlwm2,p107r070,20230217,20231023,2023-02-17,2023-10-23,dlwm2,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p107r081_d2023021720231023_dlwm1,lzolre_p107r081_d2023021720231023_dlwm1,p107r081,20230217,20231023,2023-02-17,2023-10-23,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p107r082_d2023021720231007_dlwm1,lzolre_p107r082_d2023021720231007_dlwm1,p107r082,20230217,20231007,2023-02-17,2023-10-07,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p107r083_d2023021720231007_dlwm1,lzolre_p107r083_d2023021720231007_dlwm1,p107r083,20230217,20231007,2023-02-17,2023-10-07,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p107r084_d2023021720230905_dlwm1,lzolre_p107r084_d2023021720230905_dlwm1,p107r084,20230217,20230905,2023-02-17,2023-09-05,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p108r081_d2023031220231014_dlwm1,lzolre_p108r081_d2023031220231014_dlwm1,p108r081,20230312,20231014,2023-03-12,2023-10-14,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p108r083_d2023041320231014_dlwm1,lzolre_p108r083_d2023041320231014_dlwm1,p108r083,20230413,20231014,2023-04-13,2023-10-14,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p108r084_d2023041320230710_dlwm1,lzolre_p108r084_d2023041320230710_dlwm1,p108r084,20230413,20230710,2023-04-13,2023-07-10,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p109r074_d2023042020231029_dlwm1,lzolre_p109r074_d2023042020231029_dlwm1,p109r074,20230420,20231029,2023-04-20,2023-10-29,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p109r081_d2023042020231029_dlwm1,lzolre_p109r081_d2023042020231029_dlwm1,p109r081,20230420,20231029,2023-04-20,2023-10-29,dlwm1,0,,,0,,,0,,,False,False,False,False
run1,/home/jovyan/work-easi-eds/nvms_runs/run1/lzolre_p109r082_d2023042020231029_dlwm1,lzolre_p109r082_d2023042020231029_dlwm1,p109r082,20230420,20231029,2023-04-20,2023-10-29,dlwm1,0,,,0,,,0,,,False,False,False,False
